sector,product,scene,date,type,filename,full_path
Glaciar Grey,aerial,19840330_22213_GEO,19840330,monoband,19840330_22213_GEO.tif,s3://easido-prod-dc-data-projects/saf/aerial/Glaciar Grey/19840330_22213_GEO/19840330_22213_GEO.tif
Glaciar Grey,aerial,19840330_22123_GEO,19840330,monoband,19840330_22123_GEO.tif,s3://easido-prod-dc-data-projects/saf/aerial/Glaciar Grey/19840330_22123_GEO/19840330_22123_GEO.tif
Petorca,aerial,19951009_50961_GEO,19951009,monoband,19951009_50961_GEO.tif,s3://easido-prod-dc-data-projects/saf/aerial/Petorca/19951009_50961_GEO/19951009_50961_GEO.tif
Petorca,aerial,19800805_20671_GEO,19800805,monoband,19800805_20671_GEO.tif,s3://easido-prod-dc-data-projects/saf/aerial/Petorca/19800805_20671_GEO/19800805_20671_GEO.tif
Petorca,aerial,19951008_50708_modified,19951008,monoband,19951008_50708_modified.tif,s3://easido-prod-dc-data-projects/saf/aerial/Petorca/19951008_50708_modified/19951008_50708_modified.tif
Petorca,aerial,19951008_50693_GEO,19951008,monoband,19951008_50693_GEO.tif,s3://easido-prod-dc-data-projects/saf/aerial/Petorca/19951008_50693_GEO/19951008_50693_GEO.tif
Petorca,aerial,19821121_32020_GEO,19821121,monoband,19821121_32020_GEO.tif,s3://easido-prod-dc-data-projects/saf/aerial/Petorca/19821121_32020_GEO/19821121_32020_GEO.tif
Petorca,aerial,19970123_3801_GEO,19970123,monoband,19970123_3801_GEO.tif,s3://easido-prod-dc-data-projects/saf/aerial/Petorca/19970123_3801_GEO/19970123_3801_GEO.tif
Petorca,aerial,19800805_20973_GEO,19800805,monoband,19800805_20973_GEO.tif,s3://easido-prod-dc-data-projects/saf/aerial/Petorca/19800805_20973_GEO/19800805_20973_GEO.tif
Petorca,aerial,19800805_20670_GEO,19800805,monoband,19800805_20670_GEO.tif,s3://easido-prod-dc-data-projects/saf/aerial/Petorca/19800805_20670_GEO/19800805_20670_GEO.tif
Petorca,aerial,19951009_50960_GEO,19951009,monoband,19951009_50960_GEO.tif,s3://easido-prod-dc-data-projects/saf/aerial/Petorca/19951009_50960_GEO/19951009_50960_GEO.tif
Petorca,aerial,19951008_50709_GEO,19951008,monoband,19951008_50709_GEO.tif,s3://easido-prod-dc-data-projects/saf/aerial/Petorca/19951008_50709_GEO/19951008_50709_GEO.tif
Glaciar Grey,planet_scope,REQ_6797,20201120,qa,composite_udm2_qb-shadow.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20201120/REQ_6797/composite_udm2_qb-shadow.tif
Glaciar Grey,planet_scope,REQ_6797,20201120,qa,composite_udm2_qb-confidence.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20201120/REQ_6797/composite_udm2_qb-confidence.tif
Glaciar Grey,planet_scope,REQ_6797,20201120,mss,composite_green.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20201120/REQ_6797/composite_green.tif
Glaciar Grey,planet_scope,REQ_6797,20201120,mss,composite_nir.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20201120/REQ_6797/composite_nir.tif
Glaciar Grey,planet_scope,REQ_6797,20201120,mss,composite_coastal.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20201120/REQ_6797/composite_coastal.tif
Glaciar Grey,planet_scope,REQ_6797,20201120,mss,composite_red.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20201120/REQ_6797/composite_red.tif
Glaciar Grey,planet_scope,REQ_6797,20201120,qa,composite_udm2_qb-haze_heavy.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20201120/REQ_6797/composite_udm2_qb-haze_heavy.tif
Glaciar Grey,planet_scope,REQ_6797,20201120,qa,composite_udm2_qb-udm1.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20201120/REQ_6797/composite_udm2_qb-udm1.tif
Glaciar Grey,planet_scope,REQ_6797,20201120,qa,composite_udm2_qb-cloud.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20201120/REQ_6797/composite_udm2_qb-cloud.tif
Glaciar Grey,planet_scope,REQ_6797,20201120,qa,composite_udm2_qb-snow.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20201120/REQ_6797/composite_udm2_qb-snow.tif
Glaciar Grey,planet_scope,REQ_6797,20201120,qa,composite_udm2_qb-clear.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20201120/REQ_6797/composite_udm2_qb-clear.tif
Glaciar Grey,planet_scope,REQ_6797,20201120,qa,composite_udm2_qb-haze_light.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20201120/REQ_6797/composite_udm2_qb-haze_light.tif
Glaciar Grey,planet_scope,REQ_6797,20201120,mss,composite_green1.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20201120/REQ_6797/composite_green1.tif
Glaciar Grey,planet_scope,REQ_6797,20201120,mss,composite_redegde.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20201120/REQ_6797/composite_redegde.tif
Glaciar Grey,planet_scope,REQ_6797,20201120,mss,composite_blue.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20201120/REQ_6797/composite_blue.tif
Glaciar Grey,planet_scope,REQ_6797,20201120,mss,composite_yellow.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20201120/REQ_6797/composite_yellow.tif
Glaciar Grey,planet_scope,REQ_6796,20211112,qa,composite_udm2_qb-shadow.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20211112/REQ_6796/composite_udm2_qb-shadow.tif
Glaciar Grey,planet_scope,REQ_6796,20211112,qa,composite_udm2_qb-confidence.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20211112/REQ_6796/composite_udm2_qb-confidence.tif
Glaciar Grey,planet_scope,REQ_6796,20211112,mss,composite_green.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20211112/REQ_6796/composite_green.tif
Glaciar Grey,planet_scope,REQ_6796,20211112,mss,composite_nir.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20211112/REQ_6796/composite_nir.tif
Glaciar Grey,planet_scope,REQ_6796,20211112,mss,composite_coastal.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20211112/REQ_6796/composite_coastal.tif
Glaciar Grey,planet_scope,REQ_6796,20211112,mss,composite_red.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20211112/REQ_6796/composite_red.tif
Glaciar Grey,planet_scope,REQ_6796,20211112,qa,composite_udm2_qb-haze_heavy.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20211112/REQ_6796/composite_udm2_qb-haze_heavy.tif
Glaciar Grey,planet_scope,REQ_6796,20211112,qa,composite_udm2_qb-udm1.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20211112/REQ_6796/composite_udm2_qb-udm1.tif
Glaciar Grey,planet_scope,REQ_6796,20211112,qa,composite_udm2_qb-cloud.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20211112/REQ_6796/composite_udm2_qb-cloud.tif
Glaciar Grey,planet_scope,REQ_6796,20211112,qa,composite_udm2_qb-snow.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20211112/REQ_6796/composite_udm2_qb-snow.tif
Glaciar Grey,planet_scope,REQ_6796,20211112,qa,composite_udm2_qb-clear.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20211112/REQ_6796/composite_udm2_qb-clear.tif
Glaciar Grey,planet_scope,REQ_6796,20211112,qa,composite_udm2_qb-haze_light.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20211112/REQ_6796/composite_udm2_qb-haze_light.tif
Glaciar Grey,planet_scope,REQ_6796,20211112,mss,composite_green1.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20211112/REQ_6796/composite_green1.tif
Glaciar Grey,planet_scope,REQ_6796,20211112,mss,composite_redegde.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20211112/REQ_6796/composite_redegde.tif
Glaciar Grey,planet_scope,REQ_6796,20211112,mss,composite_blue.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20211112/REQ_6796/composite_blue.tif
Glaciar Grey,planet_scope,REQ_6796,20211112,mss,composite_yellow.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20211112/REQ_6796/composite_yellow.tif
Glaciar Grey,planet_scope,REQ_6795,20221127,qa,composite_udm2_qb-shadow.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20221127/REQ_6795/composite_udm2_qb-shadow.tif
Glaciar Grey,planet_scope,REQ_6795,20221127,qa,composite_udm2_qb-confidence.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20221127/REQ_6795/composite_udm2_qb-confidence.tif
Glaciar Grey,planet_scope,REQ_6795,20221127,mss,composite_green.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20221127/REQ_6795/composite_green.tif
Glaciar Grey,planet_scope,REQ_6795,20221127,mss,composite_nir.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20221127/REQ_6795/composite_nir.tif
Glaciar Grey,planet_scope,REQ_6795,20221127,mss,composite_coastal.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20221127/REQ_6795/composite_coastal.tif
Glaciar Grey,planet_scope,REQ_6795,20221127,mss,composite_red.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20221127/REQ_6795/composite_red.tif
Glaciar Grey,planet_scope,REQ_6795,20221127,qa,composite_udm2_qb-haze_heavy.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20221127/REQ_6795/composite_udm2_qb-haze_heavy.tif
Glaciar Grey,planet_scope,REQ_6795,20221127,qa,composite_udm2_qb-udm1.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20221127/REQ_6795/composite_udm2_qb-udm1.tif
Glaciar Grey,planet_scope,REQ_6795,20221127,qa,composite_udm2_qb-cloud.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20221127/REQ_6795/composite_udm2_qb-cloud.tif
Glaciar Grey,planet_scope,REQ_6795,20221127,qa,composite_udm2_qb-snow.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20221127/REQ_6795/composite_udm2_qb-snow.tif
Glaciar Grey,planet_scope,REQ_6795,20221127,qa,composite_udm2_qb-clear.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20221127/REQ_6795/composite_udm2_qb-clear.tif
Glaciar Grey,planet_scope,REQ_6795,20221127,qa,composite_udm2_qb-haze_light.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20221127/REQ_6795/composite_udm2_qb-haze_light.tif
Glaciar Grey,planet_scope,REQ_6795,20221127,mss,composite_green1.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20221127/REQ_6795/composite_green1.tif
Glaciar Grey,planet_scope,REQ_6795,20221127,mss,composite_redegde.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20221127/REQ_6795/composite_redegde.tif
Glaciar Grey,planet_scope,REQ_6795,20221127,mss,composite_blue.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20221127/REQ_6795/composite_blue.tif
Glaciar Grey,planet_scope,REQ_6795,20221127,mss,composite_yellow.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20221127/REQ_6795/composite_yellow.tif
Glaciar Grey,planet_scope,REQ_6794,20231230,qa,composite_udm2_qb-shadow.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20231230/REQ_6794/composite_udm2_qb-shadow.tif
Glaciar Grey,planet_scope,REQ_6794,20231230,qa,composite_udm2_qb-confidence.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20231230/REQ_6794/composite_udm2_qb-confidence.tif
Glaciar Grey,planet_scope,REQ_6794,20231230,mss,composite_green.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20231230/REQ_6794/composite_green.tif
Glaciar Grey,planet_scope,REQ_6794,20231230,mss,composite_nir.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20231230/REQ_6794/composite_nir.tif
Glaciar Grey,planet_scope,REQ_6794,20231230,mss,composite_coastal.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20231230/REQ_6794/composite_coastal.tif
Glaciar Grey,planet_scope,REQ_6794,20231230,mss,composite_red.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20231230/REQ_6794/composite_red.tif
Glaciar Grey,planet_scope,REQ_6794,20231230,qa,composite_udm2_qb-haze_heavy.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20231230/REQ_6794/composite_udm2_qb-haze_heavy.tif
Glaciar Grey,planet_scope,REQ_6794,20231230,qa,composite_udm2_qb-udm1.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20231230/REQ_6794/composite_udm2_qb-udm1.tif
Glaciar Grey,planet_scope,REQ_6794,20231230,qa,composite_udm2_qb-cloud.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20231230/REQ_6794/composite_udm2_qb-cloud.tif
Glaciar Grey,planet_scope,REQ_6794,20231230,qa,composite_udm2_qb-snow.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20231230/REQ_6794/composite_udm2_qb-snow.tif
Glaciar Grey,planet_scope,REQ_6794,20231230,qa,composite_udm2_qb-clear.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20231230/REQ_6794/composite_udm2_qb-clear.tif
Glaciar Grey,planet_scope,REQ_6794,20231230,qa,composite_udm2_qb-haze_light.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20231230/REQ_6794/composite_udm2_qb-haze_light.tif
Glaciar Grey,planet_scope,REQ_6794,20231230,mss,composite_green1.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20231230/REQ_6794/composite_green1.tif
Glaciar Grey,planet_scope,REQ_6794,20231230,mss,composite_redegde.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20231230/REQ_6794/composite_redegde.tif
Glaciar Grey,planet_scope,REQ_6794,20231230,mss,composite_blue.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20231230/REQ_6794/composite_blue.tif
Glaciar Grey,planet_scope,REQ_6794,20231230,mss,composite_yellow.tif,s3://easido-prod-dc-data-projects/saf/planet_scope/glaciar/20231230/REQ_6794/composite_yellow.tif
Valparaiso,skysat,20210717_153324_ssc19_u0001,20210717,mss,20210717_153324_ssc19_u0001_pansharpened_blue.tif,s3://easido-prod-dc-data-projects/saf/skysat/valparaiso/20210717/20210717_153324_ssc19_u0001/20210717_153324_ssc19_u0001_pansharpened_blue.tif
Valparaiso,skysat,20210717_153324_ssc19_u0001,20210717,qa,20210717_153324_ssc19_u0001_pansharpened_udm2_qb-cloud.tif,s3://easido-prod-dc-data-projects/saf/skysat/valparaiso/20210717/20210717_153324_ssc19_u0001/20210717_153324_ssc19_u0001_pansharpened_udm2_qb-cloud.tif
Valparaiso,skysat,20210717_153324_ssc19_u0001,20210717,qa,20210717_153324_ssc19_u0001_pansharpened_udm2_qb-snow.tif,s3://easido-prod-dc-data-projects/saf/skysat/valparaiso/20210717/20210717_153324_ssc19_u0001/20210717_153324_ssc19_u0001_pansharpened_udm2_qb-snow.tif
Valparaiso,skysat,20210717_153324_ssc19_u0001,20210717,qa,20210717_153324_ssc19_u0001_pansharpened_udm2_qb-udm1.tif,s3://easido-prod-dc-data-projects/saf/skysat/valparaiso/20210717/20210717_153324_ssc19_u0001/20210717_153324_ssc19_u0001_pansharpened_udm2_qb-udm1.tif
Valparaiso,skysat,20210717_153324_ssc19_u0001,20210717,qa,20210717_153324_ssc19_u0001_pansharpened_udm2_qb-clear.tif,s3://easido-prod-dc-data-projects/saf/skysat/valparaiso/20210717/20210717_153324_ssc19_u0001/20210717_153324_ssc19_u0001_pansharpened_udm2_qb-clear.tif
Valparaiso,skysat,20210717_153324_ssc19_u0001,20210717,qa,20210717_153324_ssc19_u0001_pansharpened_udm.tif,s3://easido-prod-dc-data-projects/saf/skysat/valparaiso/20210717/20210717_153324_ssc19_u0001/20210717_153324_ssc19_u0001_pansharpened_udm.tif
Valparaiso,skysat,20210717_153324_ssc19_u0001,20210717,qa,20210717_153324_ssc19_u0001_pansharpened_udm2_qb-haze_light.tif,s3://easido-prod-dc-data-projects/saf/skysat/valparaiso/20210717/20210717_153324_ssc19_u0001/20210717_153324_ssc19_u0001_pansharpened_udm2_qb-haze_light.tif
Valparaiso,skysat,20210717_153324_ssc19_u0001,20210717,qa,20210717_153324_ssc19_u0001_pansharpened_udm2_qb-shadow.tif,s3://easido-prod-dc-data-projects/saf/skysat/valparaiso/20210717/20210717_153324_ssc19_u0001/20210717_153324_ssc19_u0001_pansharpened_udm2_qb-shadow.tif
Valparaiso,skysat,20210717_153324_ssc19_u0001,20210717,qa,20210717_153324_ssc19_u0001_pansharpened_udm2_qb-confidence.tif,s3://easido-prod-dc-data-projects/saf/skysat/valparaiso/20210717/20210717_153324_ssc19_u0001/20210717_153324_ssc19_u0001_pansharpened_udm2_qb-confidence.tif
Valparaiso,skysat,20210717_153324_ssc19_u0001,20210717,mss,20210717_153324_ssc19_u0001_pansharpened_green.tif,s3://easido-prod-dc-data-projects/saf/skysat/valparaiso/20210717/20210717_153324_ssc19_u0001/20210717_153324_ssc19_u0001_pansharpened_green.tif
Valparaiso,skysat,20210717_153324_ssc19_u0001,20210717,mss,20210717_153324_ssc19_u0001_pansharpened_nir.tif,s3://easido-prod-dc-data-projects/saf/skysat/valparaiso/20210717/20210717_153324_ssc19_u0001/20210717_153324_ssc19_u0001_pansharpened_nir.tif
Valparaiso,skysat,20210717_153324_ssc19_u0001,20210717,mss,20210717_153324_ssc19_u0001_pansharpened_red.tif,s3://easido-prod-dc-data-projects/saf/skysat/valparaiso/20210717/20210717_153324_ssc19_u0001/20210717_153324_ssc19_u0001_pansharpened_red.tif
Valparaiso,skysat,20210717_153324_ssc19_u0001,20210717,qa,20210717_153324_ssc19_u0001_pansharpened_udm2_qb-haze_heavy.tif,s3://easido-prod-dc-data-projects/saf/skysat/valparaiso/20210717/20210717_153324_ssc19_u0001/20210717_153324_ssc19_u0001_pansharpened_udm2_qb-haze_heavy.tif
Valparaiso,skysat,20210409_174503_ssc7_u0001,20210409,mss,20210409_174503_ssc7_u0001_pansharpened_red.tif,s3://easido-prod-dc-data-projects/saf/skysat/valparaiso/20210409/20210409_174503_ssc7_u0001/20210409_174503_ssc7_u0001_pansharpened_red.tif
Valparaiso,skysat,20210409_174503_ssc7_u0001,20210409,qa,20210409_174503_ssc7_u0001_pansharpened_udm2_qb-haze_heavy.tif,s3://easido-prod-dc-data-projects/saf/skysat/valparaiso/20210409/20210409_174503_ssc7_u0001/20210409_174503_ssc7_u0001_pansharpened_udm2_qb-haze_heavy.tif
Valparaiso,skysat,20210409_174503_ssc7_u0001,20210409,mss,20210409_174503_ssc7_u0001_pansharpened_green.tif,s3://easido-prod-dc-data-projects/saf/skysat/valparaiso/20210409/20210409_174503_ssc7_u0001/20210409_174503_ssc7_u0001_pansharpened_green.tif
Valparaiso,skysat,20210409_174503_ssc7_u0001,20210409,mss,20210409_174503_ssc7_u0001_pansharpened_nir.tif,s3://easido-prod-dc-data-projects/saf/skysat/valparaiso/20210409/20210409_174503_ssc7_u0001/20210409_174503_ssc7_u0001_pansharpened_nir.tif
Valparaiso,skysat,20210409_174503_ssc7_u0001,20210409,qa,20210409_174503_ssc7_u0001_pansharpened_udm2_qb-confidence.tif,s3://easido-prod-dc-data-projects/saf/skysat/valparaiso/20210409/20210409_174503_ssc7_u0001/20210409_174503_ssc7_u0001_pansharpened_udm2_qb-confidence.tif
Valparaiso,skysat,20210409_174503_ssc7_u0001,20210409,qa,20210409_174503_ssc7_u0001_pansharpened_udm2_qb-shadow.tif,s3://easido-prod-dc-data-projects/saf/skysat/valparaiso/20210409/20210409_174503_ssc7_u0001/20210409_174503_ssc7_u0001_pansharpened_udm2_qb-shadow.tif
Valparaiso,skysat,20210409_174503_ssc7_u0001,20210409,mss,20210409_174503_ssc7_u0001_pansharpened_blue.tif,s3://easido-prod-dc-data-projects/saf/skysat/valparaiso/20210409/20210409_174503_ssc7_u0001/20210409_174503_ssc7_u0001_pansharpened_blue.tif
Valparaiso,skysat,20210409_174503_ssc7_u0001,20210409,qa,20210409_174503_ssc7_u0001_pansharpened_udm.tif,s3://easido-prod-dc-data-projects/saf/skysat/valparaiso/20210409/20210409_174503_ssc7_u0001/20210409_174503_ssc7_u0001_pansharpened_udm.tif
Valparaiso,skysat,20210409_174503_ssc7_u0001,20210409,qa,20210409_174503_ssc7_u0001_pansharpened_udm2_qb-haze_light.tif,s3://easido-prod-dc-data-projects/saf/skysat/valparaiso/20210409/20210409_174503_ssc7_u0001/20210409_174503_ssc7_u0001_pansharpened_udm2_qb-haze_light.tif
Valparaiso,skysat,20210409_174503_ssc7_u0001,20210409,qa,20210409_174503_ssc7_u0001_pansharpened_udm2_qb-snow.tif,s3://easido-prod-dc-data-projects/saf/skysat/valparaiso/20210409/20210409_174503_ssc7_u0001/20210409_174503_ssc7_u0001_pansharpened_udm2_qb-snow.tif
Valparaiso,skysat,20210409_174503_ssc7_u0001,20210409,qa,20210409_174503_ssc7_u0001_pansharpened_udm2_qb-clear.tif,s3://easido-prod-dc-data-projects/saf/skysat/valparaiso/20210409/20210409_174503_ssc7_u0001/20210409_174503_ssc7_u0001_pansharpened_udm2_qb-clear.tif
Valparaiso,skysat,20210409_174503_ssc7_u0001,20210409,qa,20210409_174503_ssc7_u0001_pansharpened_udm2_qb-udm1.tif,s3://easido-prod-dc-data-projects/saf/skysat/valparaiso/20210409/20210409_174503_ssc7_u0001/20210409_174503_ssc7_u0001_pansharpened_udm2_qb-udm1.tif
Valparaiso,skysat,20210409_174503_ssc7_u0001,20210409,qa,20210409_174503_ssc7_u0001_pansharpened_udm2_qb-cloud.tif,s3://easido-prod-dc-data-projects/saf/skysat/valparaiso/20210409/20210409_174503_ssc7_u0001/20210409_174503_ssc7_u0001_pansharpened_udm2_qb-cloud.tif
Valparaiso,skysat,20210411_144046_ssc12_u0001,20210411,qa,20210411_144046_ssc12_u0001_pansharpened_udm2_qb-haze_heavy.tif,s3://easido-prod-dc-data-projects/saf/skysat/valparaiso/20210411/20210411_144046_ssc12_u0001/20210411_144046_ssc12_u0001_pansharpened_udm2_qb-haze_heavy.tif
Valparaiso,skysat,20210411_144046_ssc12_u0001,20210411,mss,20210411_144046_ssc12_u0001_pansharpened_red.tif,s3://easido-prod-dc-data-projects/saf/skysat/valparaiso/20210411/20210411_144046_ssc12_u0001/20210411_144046_ssc12_u0001_pansharpened_red.tif
Valparaiso,skysat,20210411_144046_ssc12_u0001,20210411,qa,20210411_144046_ssc12_u0001_pansharpened_udm2_qb-shadow.tif,s3://easido-prod-dc-data-projects/saf/skysat/valparaiso/20210411/20210411_144046_ssc12_u0001/20210411_144046_ssc12_u0001_pansharpened_udm2_qb-shadow.tif
Valparaiso,skysat,20210411_144046_ssc12_u0001,20210411,qa,20210411_144046_ssc12_u0001_pansharpened_udm2_qb-confidence.tif,s3://easido-prod-dc-data-projects/saf/skysat/valparaiso/20210411/20210411_144046_ssc12_u0001/20210411_144046_ssc12_u0001_pansharpened_udm2_qb-confidence.tif
Valparaiso,skysat,20210411_144046_ssc12_u0001,20210411,mss,20210411_144046_ssc12_u0001_pansharpened_green.tif,s3://easido-prod-dc-data-projects/saf/skysat/valparaiso/20210411/20210411_144046_ssc12_u0001/20210411_144046_ssc12_u0001_pansharpened_green.tif
Valparaiso,skysat,20210411_144046_ssc12_u0001,20210411,mss,20210411_144046_ssc12_u0001_pansharpened_nir.tif,s3://easido-prod-dc-data-projects/saf/skysat/valparaiso/20210411/20210411_144046_ssc12_u0001/20210411_144046_ssc12_u0001_pansharpened_nir.tif
Valparaiso,skysat,20210411_144046_ssc12_u0001,20210411,mss,20210411_144046_ssc12_u0001_pansharpened_blue.tif,s3://easido-prod-dc-data-projects/saf/skysat/valparaiso/20210411/20210411_144046_ssc12_u0001/20210411_144046_ssc12_u0001_pansharpened_blue.tif
Valparaiso,skysat,20210411_144046_ssc12_u0001,20210411,qa,20210411_144046_ssc12_u0001_pansharpened_udm2_qb-udm1.tif,s3://easido-prod-dc-data-projects/saf/skysat/valparaiso/20210411/20210411_144046_ssc12_u0001/20210411_144046_ssc12_u0001_pansharpened_udm2_qb-udm1.tif
Valparaiso,skysat,20210411_144046_ssc12_u0001,20210411,qa,20210411_144046_ssc12_u0001_pansharpened_udm2_qb-cloud.tif,s3://easido-prod-dc-data-projects/saf/skysat/valparaiso/20210411/20210411_144046_ssc12_u0001/20210411_144046_ssc12_u0001_pansharpened_udm2_qb-cloud.tif
Valparaiso,skysat,20210411_144046_ssc12_u0001,20210411,qa,20210411_144046_ssc12_u0001_pansharpened_udm2_qb-clear.tif,s3://easido-prod-dc-data-projects/saf/skysat/valparaiso/20210411/20210411_144046_ssc12_u0001/20210411_144046_ssc12_u0001_pansharpened_udm2_qb-clear.tif
Valparaiso,skysat,20210411_144046_ssc12_u0001,20210411,qa,20210411_144046_ssc12_u0001_pansharpened_udm2_qb-snow.tif,s3://easido-prod-dc-data-projects/saf/skysat/valparaiso/20210411/20210411_144046_ssc12_u0001/20210411_144046_ssc12_u0001_pansharpened_udm2_qb-snow.tif
Valparaiso,skysat,20210411_144046_ssc12_u0001,20210411,qa,20210411_144046_ssc12_u0001_pansharpened_udm2_qb-haze_light.tif,s3://easido-prod-dc-data-projects/saf/skysat/valparaiso/20210411/20210411_144046_ssc12_u0001/20210411_144046_ssc12_u0001_pansharpened_udm2_qb-haze_light.tif
Valparaiso,skysat,20210411_144046_ssc12_u0001,20210411,qa,20210411_144046_ssc12_u0001_pansharpened_udm.tif,s3://easido-prod-dc-data-projects/saf/skysat/valparaiso/20210411/20210411_144046_ssc12_u0001/20210411_144046_ssc12_u0001_pansharpened_udm.tif
